audio_id,name,instrument,technique,duration,pitch,pitch_id,dynamics,dynamics_id,instance_id,string_id
1089,violin_ord_G#6_mf_1089.wav,Violin,ordinario,7.39,G#6,92,mf,2,0,1.0
1090,violin_ord_G#6_mf_1090.wav,Violin,ordinario,7.46,G#6,92,mf,2,1,2.0
1091,violin_ord_A6_mf_1091.wav,Violin,ordinario,6.975,A6,93,mf,2,0,1.0
1092,violin_ord_A6_mf_1092.wav,Violin,ordinario,7.701,A6,93,mf,2,1,2.0
1093,violin_ord_A#6_mf_1093.wav,Violin,ordinario,8.525,A#6,94,mf,2,0,1.0
1094,violin_ord_B6_mf_1094.wav,Violin,ordinario,7.65,B6,95,mf,2,0,1.0
1095,violin_ord_C7_mf_1095.wav,Violin,ordinario,7.439,C7,96,mf,2,0,1.0
1096,violin_ord_C#7_mf_1096.wav,Violin,ordinario,7.481,C#7,97,mf,2,0,1.0
1097,violin_ord_D7_mf_1097.wav,Violin,ordinario,6.59,D7,98,mf,2,0,1.0
1098,violin_ord_D#7_mf_1098.wav,Violin,ordinario,6.22,D#7,99,mf,2,0,1.0
1099,violin_ord_E7_mf_1099.wav,Violin,ordinario,7.173,E7,100,mf,2,0,1.0
1100,violin_ord_G3_ff_1100.wav,Violin,ordinario,9.813,G3,55,ff,4,3,4.0
1101,violin_ord_G#3_ff_1101.wav,Violin,ordinario,7.658,G#3,56,ff,4,3,4.0
1102,violin_ord_A3_ff_1102.wav,Violin,ordinario,8.233,A3,57,ff,4,3,4.0
1103,violin_ord_A#3_ff_1103.wav,Violin,ordinario,7.574,A#3,58,ff,4,3,4.0
1104,violin_ord_B3_ff_1104.wav,Violin,ordinario,8.231,B3,59,ff,4,3,4.0
1105,violin_ord_C4_ff_1105.wav,Violin,ordinario,8.039,C4,60,ff,4,3,4.0
1106,violin_ord_C#4_ff_1106.wav,Violin,ordinario,7.934,C#4,61,ff,4,3,4.0
1107,violin_ord_D4_ff_1107.wav,Violin,ordinario,8.306,D4,62,ff,4,2,3.0
1108,violin_ord_D4_ff_1108.wav,Violin,ordinario,8.292,D4,62,ff,4,3,4.0
1109,violin_ord_D#4_ff_1109.wav,Violin,ordinario,8.197,D#4,63,ff,4,2,3.0
1110,violin_ord_D#4_ff_1110.wav,Violin,ordinario,7.341,D#4,63,ff,4,3,4.0
1111,violin_ord_E4_ff_1111.wav,Violin,ordinario,8.633,E4,64,ff,4,2,3.0
1112,violin_ord_E4_ff_1112.wav,Violin,ordinario,8.393,E4,64,ff,4,3,4.0
1113,violin_ord_F4_ff_1113.wav,Violin,ordinario,7.656,F4,65,ff,4,2,3.0
1114,violin_ord_F4_ff_1114.wav,Violin,ordinario,8.205,F4,65,ff,4,3,4.0
1115,violin_ord_F#4_ff_1115.wav,Violin,ordinario,8.424,F#4,66,ff,4,2,3.0
1116,violin_ord_F#4_ff_1116.wav,Violin,ordinario,8.04,F#4,66,ff,4,3,4.0
1117,violin_ord_G4_ff_1117.wav,Violin,ordinario,8.746,G4,67,ff,4,2,3.0
1118,violin_ord_G4_ff_1118.wav,Violin,ordinario,9.104,G4,67,ff,4,3,4.0
1119,violin_ord_G#4_ff_1119.wav,Violin,ordinario,8.527,G#4,68,ff,4,2,3.0
1120,violin_ord_G#4_ff_1120.wav,Violin,ordinario,8.319,G#4,68,ff,4,3,4.0
1121,violin_ord_A4_ff_1121.wav,Violin,ordinario,9.341,A4,69,ff,4,1,2.0
1122,violin_ord_A4_ff_1122.wav,Violin,ordinario,7.065,A4,69,ff,4,2,3.0
1123,violin_ord_A4_ff_1123.wav,Violin,ordinario,7.597,A4,69,ff,4,3,4.0
1124,violin_ord_A#4_ff_1124.wav,Violin,ordinario,7.818,A#4,70,ff,4,1,2.0
1125,violin_ord_A#4_ff_1125.wav,Violin,ordinario,8.72,A#4,70,ff,4,2,3.0
1126,violin_ord_A#4_ff_1126.wav,Violin,ordinario,7.995,A#4,70,ff,4,3,4.0
1127,violin_ord_B4_ff_1127.wav,Violin,ordinario,8.545,B4,71,ff,4,1,2.0
1128,violin_ord_B4_ff_1128.wav,Violin,ordinario,7.244,B4,71,ff,4,2,3.0
1129,violin_ord_B4_ff_1129.wav,Violin,ordinario,6.709,B4,71,ff,4,3,4.0
1130,violin_ord_C5_ff_1130.wav,Violin,ordinario,7.999,C5,72,ff,4,1,2.0
1131,violin_ord_C5_ff_1131.wav,Violin,ordinario,6.868,C5,72,ff,4,2,3.0
1132,violin_ord_C5_ff_1132.wav,Violin,ordinario,6.997,C5,72,ff,4,3,4.0
1133,violin_ord_C#5_ff_1133.wav,Violin,ordinario,7.847,C#5,73,ff,4,1,2.0
1134,violin_ord_C#5_ff_1134.wav,Violin,ordinario,7.013,C#5,73,ff,4,2,3.0
1135,violin_ord_C#5_ff_1135.wav,Violin,ordinario,6.414,C#5,73,ff,4,3,4.0
1136,violin_ord_D5_ff_1136.wav,Violin,ordinario,9.331,D5,74,ff,4,1,2.0
1137,violin_ord_D5_ff_1137.wav,Violin,ordinario,7.814,D5,74,ff,4,2,3.0
1138,violin_ord_D5_ff_1138.wav,Violin,ordinario,7.905,D5,74,ff,4,3,4.0
1139,violin_ord_D#5_ff_1139.wav,Violin,ordinario,8.74,D#5,75,ff,4,1,2.0
1140,violin_ord_D#5_ff_1140.wav,Violin,ordinario,7.047,D#5,75,ff,4,2,3.0
1141,violin_ord_D#5_ff_1141.wav,Violin,ordinario,8.899,D#5,75,ff,4,3,4.0
1142,violin_ord_E5_ff_1142.wav,Violin,ordinario,8.09,E5,76,ff,4,0,1.0
1143,violin_ord_E5_ff_1143.wav,Violin,ordinario,8.434,E5,76,ff,4,1,2.0
1144,violin_ord_E5_ff_1144.wav,Violin,ordinario,7.014,E5,76,ff,4,2,3.0
1145,violin_ord_E5_ff_1145.wav,Violin,ordinario,8.652,E5,76,ff,4,3,4.0
1146,violin_ord_F5_ff_1146.wav,Violin,ordinario,8.173,F5,77,ff,4,0,1.0
1147,violin_ord_F5_ff_1147.wav,Violin,ordinario,7.65,F5,77,ff,4,1,2.0
1148,violin_ord_F5_ff_1148.wav,Violin,ordinario,6.894,F5,77,ff,4,2,3.0
1149,violin_ord_F#5_ff_1149.wav,Violin,ordinario,7.939,F#5,78,ff,4,0,1.0
1150,violin_ord_F#5_ff_1150.wav,Violin,ordinario,8.562,F#5,78,ff,4,1,2.0
1151,violin_ord_F#5_ff_1151.wav,Violin,ordinario,7.847,F#5,78,ff,4,2,3.0
1152,violin_ord_G5_ff_1152.wav,Violin,ordinario,8.265,G5,79,ff,4,0,1.0
1153,violin_ord_G5_ff_1153.wav,Violin,ordinario,8.735,G5,79,ff,4,1,2.0
1154,violin_ord_G5_ff_1154.wav,Violin,ordinario,8.058,G5,79,ff,4,2,3.0
1155,violin_ord_G#5_ff_1155.wav,Violin,ordinario,7.93,G#5,80,ff,4,0,1.0
1156,violin_ord_G#5_ff_1156.wav,Violin,ordinario,8.622,G#5,80,ff,4,1,2.0
1157,violin_ord_G#5_ff_1157.wav,Violin,ordinario,7.73,G#5,80,ff,4,2,3.0
1158,violin_ord_A5_ff_1158.wav,Violin,ordinario,8.368,A5,81,ff,4,0,1.0
1159,violin_ord_A5_ff_1159.wav,Violin,ordinario,7.799,A5,81,ff,4,1,2.0
1160,violin_ord_A5_ff_1160.wav,Violin,ordinario,7.152,A5,81,ff,4,2,3.0
1161,violin_ord_A#5_ff_1161.wav,Violin,ordinario,7.887,A#5,82,ff,4,0,1.0
1162,violin_ord_A#5_ff_1162.wav,Violin,ordinario,7.242,A#5,82,ff,4,1,2.0
1163,violin_ord_A#5_ff_1163.wav,Violin,ordinario,6.751,A#5,82,ff,4,2,3.0
1164,violin_ord_B5_ff_1164.wav,Violin,ordinario,8.083,B5,83,ff,4,0,1.0
1165,violin_ord_B5_ff_1165.wav,Violin,ordinario,7.659,B5,83,ff,4,1,2.0
1166,violin_ord_B5_ff_1166.wav,Violin,ordinario,7.829,B5,83,ff,4,2,3.0
1167,violin_ord_C6_ff_1167.wav,Violin,ordinario,8.273,C6,84,ff,4,0,1.0
1168,violin_ord_C6_ff_1168.wav,Violin,ordinario,7.093,C6,84,ff,4,1,2.0
1169,violin_ord_C6_ff_1169.wav,Violin,ordinario,7.499,C6,84,ff,4,2,3.0
1170,violin_ord_C#6_ff_1170.wav,Violin,ordinario,8.081,C#6,85,ff,4,0,1.0
1171,violin_ord_C#6_ff_1171.wav,Violin,ordinario,7.664,C#6,85,ff,4,1,2.0
1172,violin_ord_D6_ff_1172.wav,Violin,ordinario,8.176,D6,86,ff,4,0,1.0
1173,violin_ord_D6_ff_1173.wav,Violin,ordinario,7.414,D6,86,ff,4,1,2.0
1174,violin_ord_D#6_ff_1174.wav,Violin,ordinario,8.289,D#6,87,ff,4,0,1.0
1175,violin_ord_D#6_ff_1175.wav,Violin,ordinario,8.802,D#6,87,ff,4,1,2.0
1176,violin_ord_E6_ff_1176.wav,Violin,ordinario,7.47,E6,88,ff,4,0,1.0
1177,violin_ord_E6_ff_1177.wav,Violin,ordinario,7.577,E6,88,ff,4,1,2.0
1178,violin_ord_F6_ff_1178.wav,Violin,ordinario,7.121,F6,89,ff,4,0,1.0
1179,violin_ord_F6_ff_1179.wav,Violin,ordinario,7.4,F6,89,ff,4,1,2.0
1180,violin_ord_F#6_ff_1180.wav,Violin,ordinario,7.603,F#6,90,ff,4,0,1.0
1181,violin_ord_F#6_ff_1181.wav,Violin,ordinario,7.235,F#6,90,ff,4,1,2.0
1182,violin_ord_G6_ff_1182.wav,Violin,ordinario,7.176,G6,91,ff,4,0,1.0
1183,violin_ord_G6_ff_1183.wav,Violin,ordinario,7.11,G6,91,ff,4,1,2.0
1184,violin_ord_G#6_ff_1184.wav,Violin,ordinario,7.28,G#6,92,ff,4,0,1.0
1185,violin_ord_G#6_ff_1185.wav,Violin,ordinario,7.517,G#6,92,ff,4,1,2.0
1186,violin_ord_A6_ff_1186.wav,Violin,ordinario,7.482,A6,93,ff,4,0,1.0
1187,violin_ord_A#6_ff_1187.wav,Violin,ordinario,7.719,A#6,94,ff,4,0,1.0
1188,violin_ord_B6_ff_1188.wav,Violin,ordinario,7.291,B6,95,ff,4,0,1.0
1189,violin_ord_C7_ff_1189.wav,Violin,ordinario,7.441,C7,96,ff,4,0,1.0
1190,violin_ord_C#7_ff_1190.wav,Violin,ordinario,6.765,C#7,97,ff,4,0,1.0
1191,violin_ord_D7_ff_1191.wav,Violin,ordinario,6.136,D7,98,ff,4,0,1.0
1192,violin_ord_D#7_ff_1192.wav,Violin,ordinario,5.792,D#7,99,ff,4,0,1.0
1193,violin_ord_E7_ff_1193.wav,Violin,ordinario,6.741,E7,100,ff,4,0,1.0
